codigo,descricao,local,quantidade,est_mk,pend_mk,est_moleri,pend_moleri,est_cm,pend_cm,est_olimpo,pend_olimpo,preco,inventario_id
M311790G6H15BF,"M31 17X9,0 6X114,3 H ET 15 BLACK FOSCO",Planilha,19,19,0,8,0,8,0,4,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790G6H15FGF,"M31 17X9,0 6X114,3 H ET 15 FGF",Planilha,47,47,0,1,0,21,0,4,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790L5G15BF,"M31 17X9,0 5X120 G ET 15 BLACK FOSCO",Planilha,4,4,0,4,0,4,0,4,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790L5G15FGF,"M31 17X9,0 5X120 G ET 15 FGF",Planilha,7,7,0,12,0,4,0,4,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790N5L5BF,"M31 17X9,0 5X127 L ET-5 BLACK FOSCO",Planilha,32,32,0,0,0,4,0,0,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790R6U15BF,"M31 17X9,0 6X139,7 U ET 15 BLACK FOSCO",Planilha,25,25,0,3,0,16,0,0,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790R6U15FGF,"M31 17X9,0 6X139,7 U ET 15 FGF",Planilha,16,16,0,4,0,32,0,12,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790R6U15GBL,"M31 17X9,0 6X139,7 U ET 15 GOLD BLACK LI",Planilha,16,16,0,8,0,13,0,12,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790R6U5BF,"M31 17X9,0 6X139,7 U ET-5 BLACK FOSCO",Planilha,44,44,0,8,0,12,0,8,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790R6U5FGF,"M31 17X9,0 6X139,7 U ET-5 FGF",Planilha,8,8,0,4,0,12,0,4,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M311790R6U5GBL,"M31 17X9,0 6X139,7 U ET-5 GOLD BLACK LIP",Planilha,24,24,0,0,0,15,0,8,0,678,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090G6H0BF,"M31 20X9,0 6X114,3 G ET0 BLACK FOSCO",Planilha,12,12,0,4,0,4,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090G6H0FGF,"M31 20X9,0 6X114,3 G ET0 FGF",Planilha,12,12,0,4,0,8,0,8,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090L5G0BF,"M31 20X9,0 5X120 G ET0 BLACK FOSCO",Planilha,8,8,0,4,0,0,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090L5G0FGF,"M31 20X9,0 5X120 G ET0 FGF",Planilha,0,0,0,0,0,4,0,0,4,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U-20B,"M31 20X9,0 6X139,7 U ET-20 BLACK",Planilha,8,8,0,4,0,4,0,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U-20BF,"M31 20X9,0 6X139,7 U ET-20 BLACK FOSCO",Planilha,12,12,0,8,0,12,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U-20FGF,"M31 20X9,0 6X139,7 U ET-20 FGF",Planilha,4,4,0,8,0,8,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U0B,"M31 20X9,0 6X139 U ET0 BLACK",Planilha,12,12,0,8,0,8,0,8,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U0BF,"M31 20X9,0 6X139,7 U ET0 BLACK FOSCO",Planilha,20,20,0,8,0,8,0,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U0BFD,"M31 20X9,0 6X139,7 U ET0 BLACK FOSCO DIA",Planilha,8,8,0,0,0,4,0,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U0FGF,"M31 20X9,0 6X139,7 U ET0 FGF",Planilha,0,0,0,4,0,8,0,12,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M312090R6U0GBL,"M31 20X9,0 6X139,7 U ET0 GOLD BLACK LIP",Planilha,21,21,0,8,0,19,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560K4A38B,"M32 15X6,0 4X98/108 A ET38 BLACK",Planilha,12,12,0,12,0,8,0,4,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560K4A38GS,"M32 15X6,0 4X98/108 A ET38 GLOSS SHADOW",Planilha,24,24,0,4,0,16,0,8,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560K4A38HG,"M32 15X6,0 4X98/108 A ET38 HYPER GLOSS",Planilha,12,12,0,16,0,16,0,24,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560O4A38B,"M32 15X6,0 4X100/108 A ET38 BLACK",Planilha,56,56,0,20,0,17,0,12,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560O4A38GS,"M32 15X6,0 4X100/108 A ET38 GLOSS SHADOW",Planilha,32,32,0,18,0,0,0,12,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560O4A38HG,"M32 15X6,0 4X100/108 A ET38 HYPER GLOSS",Planilha,140,140,0,11,0,92,0,24,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560Q5A38B,"M32 15X6,0 5X100/110 A ET38 BLACK",Planilha,4,4,0,8,0,12,0,8,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560Q5A38HG,"M32 15X6,0 5X100/110 A ET38 HYPER GLOSS",Planilha,24,24,0,8,0,32,0,8,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560Y4A38B,"M32 15X6,0 4X100/114,3 A ET38 BLACK",Planilha,16,16,0,8,0,8,0,4,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560Y4A38GS,"M32 15X6,0 4X100/114 A ET38 GLOSS SHADOW",Planilha,16,16,0,16,0,8,0,8,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321560Y4A38HG,"M32 15X6,0 4X100/114,3 A ET38 H GLOSS",Planilha,24,24,0,5,0,4,0,4,0,380,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321760K4A40GS,"M32 17X6,0 4X98/108 A ET40 GLOSS SHADOW",Planilha,4,4,0,0,0,12,0,12,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321760K4A40HG,"M32 17X6,0 4X98/108 A ET40 HYPER GLOSS",Planilha,24,24,0,8,0,12,0,16,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321760O4A40GS,"M32 17X6,0 4X100/108 A ET40 GLOSS SHADOW",Planilha,5,5,0,4,0,0,48,8,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321760O4A40HG,"M32 17X6,0 4X100/108 A ET40 HYPER GLOSS",Planilha,20,20,0,16,0,26,0,20,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770K4A38HG,"M32 17X7,0 4X98/108 A ET38 HYPER GLOSS",Planilha,15,15,4,8,0,8,0,8,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770O4A38B,"M32 17X7,0 4X100/108 A ET38 BLACK",Planilha,8,8,0,0,0,8,0,0,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770O4A38GS,"M32 17X7,0 4X100/108 A ET38 GLOSS SHADOW",Planilha,12,12,0,16,0,16,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770O4A38HG,"M32 17X7,0 4X100/108 A ET38 HYPER GLOSS",Planilha,42,42,0,16,0,21,0,17,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770O5A38B,"M32 17X7,0 5X100/108 A ET38 BLACK",Planilha,4,4,0,8,0,12,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770O5A38GS,"M32 17X7,0 5X100/108 A ET38 GL SHADOW",Planilha,20,20,0,8,0,4,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770O5A38HG,"M32 17X7,0 5X100/108 A ET38 HYPER GLOSS",Planilha,8,8,0,4,0,4,0,0,4,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Q5A38B,"M32 17X7,0 5X100/110 A ET38 BLACK",Planilha,8,8,0,0,0,4,0,0,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Q5A38GS,"M32 17X7,0 5X100/110 A ET38 GLOSS SHADOW",Planilha,4,4,0,8,0,6,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Q5A38HG,"M32 17X7,0 5X100/110 A ET38 HYPER GLOSS",Planilha,8,8,0,8,0,8,0,0,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770W5A38B,"M32 17X7,0 5X100/112 A ET38 BLACK",Planilha,8,8,0,4,0,8,0,8,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770W5A38GS,"M32 17X7,0 5X100/112 A ET38 GLOSS SHADOW",Planilha,9,9,0,20,0,28,0,6,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770W5A38HG,"M32 17X7,0 5X100/112 A ET38 HYPER GLOSS",Planilha,28,28,0,4,0,25,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Y4A38B,"M32 17X7,0 4X100/114,3 A ET38 BLACK",Planilha,4,4,0,4,0,4,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Y4A38GS,"M32 17X7,0 4X100/114 A ET38 GLOSS SHADOW",Planilha,8,8,0,0,0,12,0,8,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Y4A38HG,"M32 17X7,0 4X100/114,3 A ET38 HYPER GLOS",Planilha,4,4,0,8,0,7,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Y5A38B,"M32 17X7,0 5X100/114,3 A ET38 BLACK",Planilha,20,20,0,12,0,12,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Y5A38GS,"M32 17X7,0 5X100/114 A ET38 GLOSS SHADOW",Planilha,21,21,0,8,0,4,0,11,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Y5A38HG,"M32 17X7,0 5X100/114,3 A ET38 HYPER GLOS",Planilha,28,28,0,16,0,12,0,11,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Z5A38B,"M32 17X7,0 5X100/105 A ET38 BLACK",Planilha,4,4,0,4,0,17,0,8,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Z5A38GS,"M32 17X7,0 5X100/105 A ET38 GLOSS SHADOW",Planilha,0,0,0,8,0,16,0,8,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M321770Z5A38HG,"M32 17X7,0 5X100/105 A ET38 HYPER GLOSS",Planilha,4,4,8,8,0,8,0,4,0,516,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880G6H20BF,"M33 18X8,0 6X114,3 H ET 20 BLACK FOSCO",Planilha,23,23,0,13,0,12,0,12,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880G6H20FGF,"M33 18X8,0 6X114,3 H ET 20 FGF",Planilha,11,11,0,12,0,12,0,12,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880G6H20GBL,"M33 18X8,0 6X114,3 H ET 20 GOLD BLACK LI",Planilha,8,8,0,8,0,4,0,4,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880L5G20BF,"M33 18X8,0 5X120 G ET20 BLACK FOSCO",Planilha,8,8,0,8,0,4,0,4,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880L5G20FGF,"M33 18X8,0 5X120 G ET 20 FGF",Planilha,16,16,0,8,0,0,8,0,12,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880L5G20GBL,"M33 18X8,0 5X120 G ET20 GOLD BLACK LIP",Planilha,8,8,0,4,0,8,0,8,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880N5L20BF,"M33 18X8,0 5X127 L ET 20 BLACK FOSCO",Planilha,8,8,0,8,0,8,0,4,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880N5L20FGF,"M33 18X8,0 5X127 L ET 20 FGF",Planilha,4,4,0,4,0,8,0,4,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880R6U20BF,"M33 18X8,0 6X139,7 U ET20 BLACK FOSCO",Planilha,19,19,0,11,0,24,4,0,12,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880R6U20FGF,"M33 18X8,0 6X139,7 U ET 20 FGF",Planilha,16,16,0,12,0,24,0,16,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880R6U20GBL,"M33 18X8,0 6X139 U ET20 GOLD BLACK LIP",Planilha,14,14,0,20,0,8,0,12,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880R6U5BF,"M33 18X8,0 6X139,7 U ET-5 BLACK FOSCO",Planilha,8,8,4,4,0,0,16,0,0,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880R6U5FGF,"M33 18X8,0 6X139,7 U ET-5 FGF",Planilha,2,2,8,4,4,0,0,0,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M331880R6U5GBL,"M33 18X8,0 6X139,7 U ET-5 GOLD BLACK LIP",Planilha,8,8,4,4,0,0,12,0,4,709,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085G6H20BF,"M33 20X8,5 6X114,3 H ET 20 BLACK FOSCO",Planilha,16,16,0,13,0,8,4,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085G6H20FGF,"M33 20X8,5 6X114,3 H ET 20 FGF",Planilha,8,8,0,8,0,8,0,0,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085H620BF,"M33 20X8,5 6X135 ET 20 BLACK FOSCO",Planilha,8,8,0,4,0,8,0,0,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085L5G20BF,"M33 20X8,5 5X120 G ET 20 BLACK FOSCO",Planilha,12,12,0,4,0,8,0,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085L5G20FGF,"M33 20X8,5 5X120 G ET 20 FGF",Planilha,12,12,0,8,0,12,0,5,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085L5G20GBL,"M33 20X8,5 5X120 G ET 20 GOLD BLACK LIP",Planilha,4,4,0,8,0,4,0,0,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085N5L20BF,"M33 20X8,5 5X127 L ET 20 BLACK FOSCO",Planilha,8,8,0,4,0,8,0,0,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U20B,"M33 20X8,5 6X139,7 U ET 20 BLACK",Planilha,12,12,0,8,0,12,16,8,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U20BF,"M33 20X8,5 6X139,7 U ET 20 BLACK FOSCO",Planilha,4,4,0,12,0,12,12,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U20FGF,"M33 20X8,5 6X139,7 U ET 20 FGF",Planilha,12,12,0,8,0,8,0,19,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U20GBL,"M33 20X8,5 6X139,7 U ET 20 GOLD BLACK LI",Planilha,12,12,0,12,0,8,0,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U5B,"M33 20X8,5 6X139,7 U ET-5 BLACK",Planilha,16,16,0,5,0,12,0,0,4,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U5BF,"M33 20X8,5 6X139,7 U ET-5 BLACK FOSCO",Planilha,6,6,6,0,0,12,0,0,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U5FGF,"M33 20X8,5 6X139,7 U ET-5 FGF",Planilha,8,8,0,8,0,8,0,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332085R6U5GBL,"M33 20X8,5 6X139,7 U ET-5 GOLD BLACK LI",Planilha,4,4,0,4,0,8,0,4,0,820,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290G6H15BF,"M33 22X9,0 6X114,3 H ET15 BLACK FOSCO",Planilha,12,12,0,0,0,8,0,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290G6H15FGF,"M33 22X9,0 6X114,3 H ET15 FGF",Planilha,12,12,0,0,0,8,0,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290G6H15GBL,"M33 22X9,0 6X114,3 H ET15 GOLD BLACK LI",Planilha,4,4,0,0,0,8,0,4,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290H615BF,"M33 22X9,0 6X135 ET 15 BLACK FOSCO",Planilha,12,12,0,4,0,8,0,4,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290H615FGF,"M33 22X9,0 6X135 ET 15 FGF",Planilha,17,17,0,8,0,12,0,8,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290H615GBL,"M33 22X9,0 6X135 ET 15 GOLD BLACK L",Planilha,12,12,0,0,0,8,0,8,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290L5G15BF,"M33 22X9,0 5X120 G ET15 BLACK FOSCO",Planilha,12,12,0,4,0,0,8,0,4,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290L5G15FGF,"M33 22X9,0 5X120 G ET15 FGF",Planilha,8,8,0,8,0,4,0,4,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290L5G15GBL,"M33 22X9,0 5X120 G ET15 GOLD BLACK LIP",Planilha,20,20,0,4,0,4,0,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290N5L15BF,"M33 22X9,0 5X127 L ET15 BLACK FOSCO",Planilha,4,4,0,0,8,4,8,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290N5L15FGF,"M33 22X9,0 5X127 L ET15 FGF",Planilha,8,8,0,0,0,4,0,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290N5L15GBL,"M33 22X9,0 5X127 L ET15 GOLD BLACK LIP",Planilha,4,4,0,0,8,0,12,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290R6U15B,"M33 22X9,0 6X139,7 U ET 15 BLACK",Planilha,32,32,0,12,0,16,0,4,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290R6U15BF,"M33 22X9,0 6X139,7 U ET15 BLACK FOSCO",Planilha,40,40,0,12,0,16,0,0,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290R6U15FGF,"M33 22X9,0 6X139,7 U ET 15 FGF",Planilha,52,52,0,8,0,16,0,4,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M332290R6U15GBL,"M33 22X9,0 6X139,7 U ET15 GOLD BLACK LIP",Planilha,23,23,0,8,0,8,0,8,0,1007,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080F5I28B,"M34 20X8,0 5X112 I ET28 BLACK",Planilha,8,8,0,8,0,14,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080F5I28GS,"M34 20X8,0 5X112 I ET28 GLOSS SHADOW",Planilha,12,12,0,12,0,16,0,11,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080F5I28HG,"M34 20X8,0 5X112 I ET28 HYPER GLOSS",Planilha,4,4,0,8,0,8,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080J5A30B,"M34 20X8,0 5X98/110 A ET30 BLACK",Planilha,16,16,0,0,0,8,0,8,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080J5A30GS,"M34 20X8,0 5X98/110 A ET30 GLOSS SHADOW",Planilha,12,12,0,8,0,12,0,8,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080J5A30HG,"M34 20X8,0 5X98/110 A ET30 HYPER GLOSS",Planilha,4,4,0,4,0,4,0,0,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080L5M35B,"M34 20X8,0 5X120 M ET35 BLACK",Planilha,0,0,0,4,0,8,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080L5M35GS,"M34 20X8,0 5X120 M ET35 GLOSS SHADOW",Planilha,8,8,0,8,0,18,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080L5M35HG,"M34 20X8,0 5X120 M ET35 HYPER GLOSS",Planilha,4,4,0,4,0,8,0,0,4,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080O4A40B,"M34 20X8,0 4X100/108 A ET40 BLACK",Planilha,0,0,0,8,0,8,4,0,4,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080O4A40GS,"M34 20X8,0 4X100/108 A ET40 GLOSS SHADOW",Planilha,4,4,0,6,0,4,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080O4A40HG,"M34 20X8,0 4X100/108 A ET40 HYPER GL",Planilha,4,4,0,6,0,0,8,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080O5A40B,"M34 20X8,0 5X100/108 A ET40 BLACK",Planilha,4,4,0,0,0,4,0,0,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080O5A40GS,"M34 20X8,0 5X100/108 A ET40 GLOSS SHADOW",Planilha,15,15,0,8,0,9,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080O5A40HG,"M34 20X8,0 5X100/108 A ET40 HYPER GLOSS",Planilha,12,12,0,4,4,4,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080W5A40B,"M34 20X8,0 5X100/5X112 A ET40 BLACK",Planilha,32,32,0,8,0,8,0,8,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080W5A40GS,"M34 20X8,0 5X100/112 A ET40 GLOSS SHADOW",Planilha,20,20,0,24,0,18,0,8,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080W5A40HG,"M34 20X8,0 5X100/112 A ET40 HYPER GLOSS",Planilha,8,8,0,4,0,10,0,12,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080Y5A40B,"M34 20X8,0 5X100/114,3 A ET40 BLACK",Planilha,12,12,0,8,0,26,0,12,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080Y5A40GS,"M34 20X8,0 5X100/114 A ET40 GLOS SHADOW",Planilha,16,16,0,12,0,8,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080Y5A40HG,"M34 20X8,0 5X100/114,3 A ET40 HYPER GLOS",Planilha,8,8,0,8,0,8,0,8,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080Z5A40B,"M34 20X8,0 5X100/105 A ET40 BLACK",Planilha,4,4,0,4,0,8,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080Z5A40GS,"M34 20X8,0 5X100/105 A ET40 GLOSS SHADOW",Planilha,8,8,0,4,0,8,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M342080Z5A40HG,"M34 20X8,0 5X100/105 A ET40 HYPER GLOSS",Planilha,8,8,0,8,0,4,0,4,0,753,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885D5F0B,"M35 18X8,5 5X108 F ET 0 BLACK",Planilha,12,12,0,16,0,12,0,8,4,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885G5K0B,"M35 18X8,5 5X114,3 K ET 0 BLACK",Planilha,16,16,0,8,4,8,0,12,0,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885G6H0B,"M35 18X8,5 6X114,3 H ET 0 BLACK",Planilha,12,12,0,12,4,16,0,8,0,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885L5G0B,"M35 18X8,5 5X120 G ET 0 BLACK",Planilha,12,12,0,8,0,28,0,8,0,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885N5L0B,"M35 18X8,5 5X127 L ET 0 BLACK",Planilha,8,8,0,8,0,16,0,4,0,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885R5U0B,"M35 18X8,5 5X139,7 U ET 0 BLACK",Planilha,0,0,0,4,0,4,0,0,0,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885R6U0B,"M35 18X8,5 6X139,7 U ET 0 BLACK",Planilha,32,32,0,24,4,48,0,16,0,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M351885R6U0GV,"M35 18X8,5 6X139 U ET0 GOLD VITORIA",Planilha,20,20,0,0,0,8,0,0,8,809,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M361940D5F7B,"M36 19X4,0 5X108 F ET7 BLACK",Planilha,18,18,0,16,0,2,12,0,2,519,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M361940F5I7B,"M36 19X4,0 5X112 I ET7 BLACK",Planilha,23,23,0,16,0,13,0,2,2,519,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M361940G5I7B,"M36 19X4,0 5X114,3 I ET7 BLACK",Planilha,15,15,0,6,0,8,0,2,0,519,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M361940L5O7B,"M36 19X4,0 5X120 O ET7 BLACK",Planilha,25,25,0,13,0,12,0,4,4,519,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090G6H20BF,"M37 20X9,0 6X114,3 H ET20 BLACK FOSCO",Planilha,12,12,0,12,0,8,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090G6H20GF,"M37 20X9,0 6X114,3 H ET20 GRAPHITE FOSCO",Planilha,8,8,0,8,0,4,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090H620BF,"M37 20X9,0 6X135 ET20 BLACK FOSCO",Planilha,4,4,0,4,0,8,0,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090L5G20B,"M37 20X9,0 5X120 G ET20 BLACK",Planilha,0,0,0,4,0,0,4,4,4,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090L5G20BF,"M37 20X9,0 5X120 G ET20 BLACK FOSCO",Planilha,8,8,0,8,0,4,0,4,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
M372090L5G20GF,"M37 20X9,0 5X120 G ET20 GRAPHITE FOSCO",Planilha,4,4,4,4,0,4,0,0,0,843,5ff708b0-fe6a-4cb2-8f75-ac38360c88fd
